,timestamp,c,curr_phase,or1,or2,or3,or4,ol1,ol2,ol3,ol4,oPE,oPOG,lidarStatus,_logDuration,_logError
268,1653058967.6354003,1,pre-cleaning,2008,1975,1985,0,9998,3439,3440,3482,1,1,normal,9998.0,9998
269,1653058967.7366097,1,pre-cleaning,2008,1975,1985,0,9998,3439,3440,3482,1,1,normal,9998.0,9998
270,1653058967.8370614,1,pre-cleaning,2008,1975,1985,0,9998,3439,3440,3482,1,1,normal,9998.0,9998
271,1653058967.9374485,1,pre-cleaning,2008,1975,1985,0,9998,3439,3440,3482,1,1,normal,9998.0,9998
272,1653058968.0378249,1,pre-cleaning,2008,1975,1968,0,9998,3439,3440,3482,1,1,normal,9998.0,9998
273,1653058968.1383662,1,pre-cleaning,2008,1975,1968,0,9998,3439,3440,3482,1,1,normal,9998.0,9998
274,1653058968.2396395,1,pre-cleaning,2008,1975,1968,0,9998,3439,3440,3482,1,1,normal,9998.0,9998
275,1653058968.340025,1,pre-cleaning,2008,1975,1968,0,9998,3439,3440,3482,1,1,normal,9998.0,9998
276,1653058968.4404132,1,pre-cleaning,2008,1975,1968,0,9998,3439,3440,3482,1,1,normal,9998.0,9998
277,1653058968.5407922,1,pre-cleaning,1994,1975,1968,0,9998,3439,3440,3482,1,1,normal,9998.0,9998
278,1653058968.6411672,1,pre-cleaning,1994,1975,1968,0,9998,3439,3440,3482,1,1,normal,9998.0,9998
279,1653058968.742071,1,pre-cleaning,1994,1975,1968,0,9998,3439,3440,3482,1,1,normal,9998.0,9998
280,1653058968.842466,1,pre-cleaning,1994,1975,1968,0,9998,3439,3440,3482,1,1,normal,9998.0,9998
281,1653058968.9428234,1,pre-cleaning,1994,1975,1968,0,9998,3439,3440,3482,1,1,normal,9998.0,9998
282,1653058969.043218,1,pre-cleaning,1994,1975,1968,0,9998,3439,3440,3482,1,1,normal,9998.0,9998
283,1653058969.1443548,1,pre-cleaning,1994,1970,1968,0,9998,3397,3440,3482,1,1,normal,9998.0,9998
284,1653058969.2447674,1,pre-cleaning,1994,1970,1968,0,9998,3397,3440,3482,1,1,normal,9998.0,9998
285,1653058969.346601,1,pre-cleaning,1994,1970,1968,0,9998,3397,3440,3482,1,1,normal,9998.0,9998
286,1653058969.4481225,1,pre-cleaning,1994,1970,1968,0,9998,3397,3440,3482,1,1,normal,9998.0,9998
287,1653058969.54853,1,pre-cleaning,1994,1970,1968,0,9998,3397,3440,3482,1,1,normal,9998.0,9998
288,1653058969.6490436,1,pre-cleaning,1994,1970,1968,0,9998,3397,3440,3482,1,1,normal,9998.0,9998
289,1653058969.7494771,1,pre-cleaning,1994,1970,1968,0,9998,3397,3440,3482,1,1,normal,9998.0,9998
290,1653058969.850181,1,pre-cleaning,1994,1970,1968,0,9998,3397,3440,3439,1,1,normal,9998.0,9998
291,1653058969.9559016,1,pre-cleaning,1994,1970,1968,0,9998,3397,3419,3439,1,1,normal,9998.0,9998
292,1653058970.0569768,1,pre-cleaning,1994,1970,1968,0,9998,3397,3419,3439,1,1,normal,9998.0,9998
293,1653058970.1573718,1,pre-cleaning,1994,1970,1968,0,9998,3397,3419,3439,1,1,normal,9998.0,9998
294,1653058970.2577665,1,pre-cleaning,1994,1970,1968,0,9998,3397,3419,3439,1,1,normal,9998.0,9998
295,1653058970.3581614,1,pre-cleaning,1994,1970,1968,0,9998,3397,3419,3439,1,1,normal,9998.0,9998
296,1653058970.4590063,1,pre-cleaning,1994,1970,1968,0,9998,3397,3419,3439,1,1,normal,9998.0,9998
297,1653058970.5642145,1,pre-cleaning,1994,1970,1968,0,9998,3397,3419,3439,1,1,normal,9998.0,9998
298,1653058970.6650534,1,pre-cleaning,1996,1970,1968,0,9998,3406,3419,3439,1,1,normal,9998.0,9998
299,1653058970.765482,1,pre-cleaning,1996,1970,1968,0,9998,3406,3419,3439,1,1,normal,9998.0,9998
300,1653058970.8659043,1,pre-cleaning,1996,1970,1968,0,9998,3406,3419,3428,1,1,normal,9998.0,9998
301,1653058970.966328,1,pre-cleaning,1996,1970,1968,0,9998,3406,3419,3428,1,1,normal,9998.0,9998
302,1653058971.067134,1,pre-cleaning,1996,1970,1968,0,9998,3406,3419,3428,1,1,normal,9998.0,9998
303,1653058971.1716714,1,pre-cleaning,1996,1970,1968,0,9998,3406,3419,3428,1,1,normal,9998.0,9998
304,1653058971.2726233,1,pre-cleaning,1996,1970,1968,0,9998,3406,3419,3428,1,1,normal,9998.0,9998
305,1653058971.3731174,1,pre-cleaning,1996,1970,1968,0,9998,3406,3419,3428,1,1,normal,9998.0,9998
306,1653058971.4735012,1,pre-cleaning,1996,1970,1968,0,9998,3406,3419,3428,1,1,normal,9998.0,9998
307,1653058971.573931,1,pre-cleaning,1996,1970,1968,0,9998,3406,3419,3428,1,1,normal,9998.0,9998
308,1653058971.6744494,1,pre-cleaning,1996,1970,1968,0,9998,3406,3419,3428,1,1,normal,9998.0,9998
309,1653058971.777569,1,pre-cleaning,1996,1970,1968,0,9998,3404,3419,3428,1,1,normal,9998.0,9998
310,1653058971.8798394,1,pre-cleaning,1996,1970,1968,0,9998,3404,3419,3428,1,1,normal,9998.0,9998
311,1653058971.9802246,1,pre-cleaning,1996,1970,1968,0,9998,3404,3419,3428,1,1,normal,9998.0,9998
312,1653058972.0806646,1,pre-cleaning,1996,1970,1968,0,9998,3404,3419,3428,1,1,normal,9998.0,9998
313,1653058972.1811607,1,pre-cleaning,1996,1970,1968,0,9998,3404,3419,3428,1,1,normal,9998.0,9998
314,1653058972.2821872,1,pre-cleaning,1996,1970,1968,0,9998,3404,3419,3428,1,1,normal,9998.0,9998
315,1653058972.3835292,1,pre-cleaning,1996,1970,1968,0,9998,3404,3419,3428,1,1,normal,9998.0,9998
432,1653058984.234892,1,pre-cleaning,2003,1958,1969,120,9998,3361,3388,3413,1,1,normal,9998.0,9998
433,1653058984.3353877,1,pre-cleaning,2003,1973,1969,120,9998,3361,3388,3413,1,1,normal,9998.0,9998
434,1653058984.4357758,1,pre-cleaning,2003,1973,1969,120,9998,3350,3388,3413,1,1,normal,9998.0,9998
435,1653058984.5378497,1,pre-cleaning,2003,1973,1969,120,9998,3350,3388,3413,1,1,normal,9998.0,9998
436,1653058984.638276,1,pre-cleaning,2003,1973,1969,120,9998,3350,3388,3413,1,1,normal,9998.0,9998
437,1653058984.7386415,1,pre-cleaning,2003,1973,1969,120,9998,3350,3388,3413,1,1,normal,9998.0,9998
438,1653058984.8390324,1,pre-cleaning,2003,1973,1969,120,9998,3350,3388,3413,1,1,normal,9998.0,9998
439,1653058984.9394162,1,pre-cleaning,2003,1973,1969,120,9998,3350,3388,3413,1,1,normal,9998.0,9998
440,1653058985.0402005,1,pre-cleaning,2003,1973,1969,120,9998,3350,3388,3413,1,1,normal,9998.0,9998
441,1653058985.1413667,1,pre-cleaning,2003,1973,1969,120,9998,3350,3380,3413,1,1,normal,9998.0,9998
442,1653058985.2417536,1,pre-cleaning,2003,1973,1969,120,9998,3350,3380,3413,1,1,normal,9998.0,9998
443,1653058985.3421438,1,pre-cleaning,2003,1973,1969,120,9998,3350,3380,3413,1,1,normal,9998.0,9998
444,1653058985.442527,1,pre-cleaning,2003,1973,1969,120,9998,3350,3380,3413,1,1,normal,9998.0,9998
445,1653058985.5428894,1,pre-cleaning,2003,1973,1969,120,9998,3350,3380,3413,1,1,normal,9998.0,9998
446,1653058985.644293,1,pre-cleaning,2003,1973,1969,120,9998,3350,3380,3413,1,1,normal,9998.0,9998
447,1653058985.7447188,1,pre-cleaning,2003,1973,1969,120,9998,3350,3380,3413,1,1,normal,9998.0,9998
448,1653058985.8453245,1,pre-cleaning,2003,1973,1969,120,9998,3350,3380,3428,1,1,normal,9998.0,9998
449,1653058985.945877,1,pre-cleaning,2003,1973,1969,120,9998,3350,3380,3428,1,1,normal,9998.0,9998
450,1653058986.047088,1,pre-cleaning,2003,1973,1969,120,9998,3350,3380,3428,1,1,normal,9998.0,9998
451,1653058986.1482725,1,pre-cleaning,2003,1973,1969,120,9998,3350,3380,3428,1,1,normal,9998.0,9998
452,1653058986.2522073,1,pre-cleaning,2003,1973,1969,120,9998,3350,3380,3428,1,1,normal,9998.0,9998
453,1653058986.3526604,1,pre-cleaning,2003,1976,1969,120,9998,3350,3380,3428,1,1,normal,9998.0,9998
454,1653058986.4546096,1,pre-cleaning,2003,1976,1969,120,9998,3350,3380,3428,1,1,normal,9998.0,9998
455,1653058986.5558484,1,pre-cleaning,2003,1976,1969,120,9998,3350,3380,3428,1,1,normal,9998.0,9998
456,1653058986.656993,1,pre-cleaning,2003,1976,1969,120,9998,3350,3380,3428,1,1,normal,9998.0,9998
457,1653058986.758143,1,pre-cleaning,2003,1976,1969,120,9998,3350,3380,3428,1,1,normal,9998.0,9998
458,1653058986.8590517,1,pre-cleaning,2003,1976,1969,120,9998,3350,3380,3428,1,1,normal,9998.0,9998
459,1653058986.9595644,1,pre-cleaning,2003,1976,1969,120,9998,3350,3380,3428,1,1,normal,9998.0,9998
460,1653058987.0609224,1,pre-cleaning,2003,1976,1969,120,9998,3350,3394,3428,1,1,normal,9998.0,9998
461,1653058987.1621194,1,pre-cleaning,2003,1976,1969,120,9998,3350,3394,3428,1,1,normal,9998.0,9998
462,1653058987.263253,1,pre-cleaning,2003,1976,1969,120,9998,3350,3394,3428,1,1,normal,9998.0,9998
463,1653058987.3639495,1,pre-cleaning,2003,1976,1969,120,9998,3350,3394,3428,1,1,normal,9998.0,9998
464,1653058987.4716065,1,pre-cleaning,2003,1976,1969,120,9998,3350,3394,3428,1,1,normal,9998.0,9998
465,1653058987.572058,1,pre-cleaning,2003,1976,1969,120,9998,3350,3394,3428,1,1,normal,9998.0,9998
466,1653058987.672486,1,pre-cleaning,2003,1976,1969,120,9998,3350,3394,3428,1,1,normal,9998.0,9998
467,1653058987.772905,1,pre-cleaning,2003,1976,1969,120,9998,3350,3394,3428,1,1,normal,9998.0,9998
468,1653058987.8733337,1,pre-cleaning,2003,1976,1969,120,9998,3350,3394,3428,1,1,normal,9998.0,9998
469,1653058987.9737284,1,pre-cleaning,2003,1976,1969,120,9998,3350,3394,3412,1,1,normal,9998.0,9998
470,1653058988.0783193,1,pre-cleaning,2003,1976,1969,120,9998,3350,3394,3412,1,1,normal,9998.0,9998
471,1653058988.178763,1,pre-cleaning,2003,1976,1969,120,9998,3350,3394,3412,1,1,normal,9998.0,9998
472,1653058988.279822,1,pre-cleaning,2004,1976,1969,120,9998,3350,3394,3412,1,1,normal,9998.0,9998
473,1653058988.3802056,1,pre-cleaning,2004,1976,1969,120,9998,3350,3394,3412,1,1,normal,9998.0,9998
474,1653058988.4805727,1,pre-cleaning,2004,1976,1969,120,9998,3350,3394,3412,1,1,normal,9998.0,9998
475,1653058988.5810502,1,pre-cleaning,2004,1976,1969,120,9998,3350,3394,3412,1,1,normal,9998.0,9998
476,1653058988.6814137,1,pre-cleaning,2004,1976,1969,120,9998,3350,3394,3412,1,1,normal,9998.0,9998
477,1653058988.781834,1,pre-cleaning,2004,1976,1969,120,9998,3350,3394,3412,1,1,normal,9998.0,9998
478,1653058988.8823273,1,pre-cleaning,2004,1976,1969,120,9998,3350,3394,3412,1,1,normal,9998.0,9998
479,1653058988.982711,1,pre-cleaning,2004,1976,1969,120,9998,3350,3394,3412,1,1,normal,9998.0,9998
480,1653058989.083122,1,pre-cleaning,2004,1976,1969,120,9998,3350,3367,3388,1,1,normal,9998.0,9998
481,1653058989.1834955,1,pre-cleaning,2004,1976,1969,120,9998,3350,3367,3388,1,1,normal,9998.0,9998
482,1653058989.2841196,1,pre-cleaning,2004,1976,1955,120,9998,3350,3367,3388,1,1,normal,9998.0,9998
483,1653058989.384487,1,pre-cleaning,2004,1976,1955,120,9998,3350,3367,3388,1,1,normal,9998.0,9998
484,1653058989.4848757,1,pre-cleaning,2019,1976,1955,128,9998,3350,3367,3388,1,1,normal,9998.0,9998
485,1653058989.585234,1,pre-cleaning,2019,1976,1955,128,9998,3350,3367,3388,1,1,normal,9998.0,9998
486,1653058989.6861136,1,pre-cleaning,2019,1976,1955,128,9998,3350,3367,3388,1,1,normal,9998.0,9998
487,1653058989.7888894,1,pre-cleaning,2019,1976,1955,128,9998,3350,3367,3388,1,1,normal,9998.0,9998
488,1653058989.8927832,1,pre-cleaning,2019,1982,1955,128,9998,3382,3367,3388,1,1,normal,9998.0,9998
489,1653058989.9937887,1,pre-cleaning,2019,1982,1955,128,9998,3382,3367,3388,1,1,normal,9998.0,9998
490,1653058990.0948892,1,pre-cleaning,2019,1982,1955,128,9998,3382,3367,3407,1,1,normal,9998.0,9998
491,1653058990.1957269,1,pre-cleaning,2019,1982,1955,128,9998,3382,3367,3407,1,1,normal,9998.0,9998
492,1653058990.296187,1,pre-cleaning,2019,1982,1955,128,9998,3382,3367,3407,1,1,normal,9998.0,9998
493,1653058990.397785,1,pre-cleaning,2019,1982,1955,128,9998,3382,3367,3407,1,1,normal,9998.0,9998
494,1653058990.5004833,1,pre-cleaning,2019,1982,1955,128,9998,3382,3367,3407,1,1,normal,9998.0,9998
495,1653058990.600835,1,pre-cleaning,1986,1982,1955,128,9998,3382,3367,3407,1,1,normal,9998.0,9998
496,1653058990.7011998,1,pre-cleaning,1986,1982,1955,128,9998,3382,3367,3407,1,1,normal,9998.0,9998
497,1653058990.8015652,1,pre-cleaning,1986,1982,1955,128,9998,3382,3367,3407,1,1,normal,9998.0,9998
498,1653058990.901935,1,pre-cleaning,1986,1982,1955,128,9998,3382,3367,3407,1,1,normal,9998.0,9998
499,1653058991.0028872,1,pre-cleaning,1986,1982,1955,128,9998,3382,3367,3407,1,1,normal,9998.0,9998
500,1653058991.1043854,1,pre-cleaning,1986,1982,1957,128,9998,3382,3367,3407,1,1,normal,9998.0,9998
501,1653058991.2056756,1,pre-cleaning,1986,1982,1957,128,9998,3382,3367,3407,1,1,normal,9998.0,9998
502,1653058991.306042,1,pre-cleaning,1986,1982,1957,128,9998,3382,3367,3407,1,1,normal,9998.0,9998
503,1653058991.4064076,1,pre-cleaning,1986,1982,1957,128,9998,3359,3367,3407,1,1,normal,9998.0,9998
504,1653058991.5068028,1,pre-cleaning,1970,1982,1957,128,9998,3359,3367,3407,1,1,normal,9998.0,9998
505,1653058991.6091542,1,pre-cleaning,1970,1982,1957,128,9998,3359,3367,3352,1,1,normal,9998.0,9998
506,1653058991.7134657,1,pre-cleaning,1970,1982,1957,128,9998,3359,3342,3352,1,1,normal,9998.0,9998
507,1653058991.8149405,1,pre-cleaning,1970,1982,1957,128,9998,3359,3342,3352,1,1,normal,9998.0,9998
508,1653058991.9153829,1,pre-cleaning,1970,1982,1957,128,9998,3359,3342,3352,1,1,normal,9998.0,9998
509,1653058992.015797,1,pre-cleaning,1970,1982,1957,128,9998,3359,3342,3352,1,1,normal,9998.0,9998
510,1653058992.1162095,1,pre-cleaning,1970,1982,1957,128,9998,3359,3342,3352,1,1,normal,9998.0,9998
511,1653058992.2206032,1,pre-cleaning,1970,1982,1957,128,9998,3359,3342,3352,1,1,normal,9998.0,9998
512,1653058992.321841,1,pre-cleaning,1970,1982,1957,128,9998,3359,3342,3352,1,1,normal,9998.0,9998
513,1653058992.422286,1,pre-cleaning,1970,1982,1957,128,9998,3359,3342,3352,1,1,normal,9998.0,9998
514,1653058992.5227168,1,pre-cleaning,1970,1982,1957,128,9998,3359,3342,3352,1,1,normal,9998.0,9998
515,1653058992.6231146,1,pre-cleaning,1998,1982,1957,128,9998,3359,3342,3352,1,1,normal,9998.0,9998
588,1653059000.0260248,1,pre-cleaning,1973,1950,1953,0,9998,3304,3321,3328,1,1,normal,9998.0,9998
589,1653059000.1273663,1,pre-cleaning,1973,1950,1953,0,9998,3304,3321,3328,1,1,normal,9998.0,9998
590,1653059000.2286444,1,pre-cleaning,1978,1950,1953,0,9998,3304,3321,3328,1,1,normal,9998.0,9998
591,1653059000.3299203,1,pre-cleaning,1978,1950,1953,0,9998,3304,3321,3328,1,1,normal,9998.0,9998
592,1653059000.4303043,1,pre-cleaning,1978,1950,1953,0,9998,3288,3300,3328,1,1,normal,9998.0,9998
593,1653059000.530691,1,pre-cleaning,1978,1950,1953,0,9998,3288,3300,3328,1,1,normal,9998.0,9998
594,1653059000.6311257,1,pre-cleaning,1978,1950,1953,0,9998,3288,3300,3328,1,1,normal,9998.0,9998
595,1653059000.7315457,1,pre-cleaning,1978,1950,1953,0,9998,3288,3300,3328,1,1,normal,9998.0,9998
596,1653059000.8326418,1,pre-cleaning,1978,1950,1953,0,9998,3288,3300,3328,1,1,normal,9998.0,9998
597,1653059000.9331045,1,pre-cleaning,1978,1950,1953,0,9998,3288,3300,3328,1,1,normal,9998.0,9998
598,1653059001.033493,1,pre-cleaning,1978,1950,1953,0,9998,3288,3300,3328,1,1,normal,9998.0,9998
599,1653059001.1338708,1,pre-cleaning,1976,1950,1953,0,9998,3288,3300,3328,1,1,normal,9998.0,9998
600,1653059001.234244,1,pre-cleaning,1976,1950,1956,0,9998,3288,3300,3328,1,1,normal,9998.0,9998
601,1653059001.3346322,1,pre-cleaning,1976,1950,1956,0,9998,3288,3300,3328,1,1,normal,9998.0,9998
602,1653059001.4391685,1,pre-cleaning,1976,1950,1956,0,9998,3288,3300,3328,1,1,normal,9998.0,9998
603,1653059001.539573,1,pre-cleaning,1976,1950,1956,0,9998,3288,3300,3328,1,1,normal,9998.0,9998
604,1653059001.6399417,1,pre-cleaning,1976,1950,1956,0,9998,3288,3300,3328,1,1,normal,9998.0,9998
605,1653059001.740328,1,pre-cleaning,1976,1950,1956,0,9998,3288,3300,3328,1,1,normal,9998.0,9998
606,1653059001.8407495,1,pre-cleaning,1976,1950,1956,0,9998,3288,3300,3328,1,1,normal,9998.0,9998
607,1653059001.9411292,1,pre-cleaning,1976,1950,1956,0,9998,3293,3300,3328,1,1,normal,9998.0,9998
608,1653059002.043283,1,pre-cleaning,1976,1950,1956,0,9998,3293,3300,3328,1,1,normal,9998.0,9998
609,1653059002.1436722,1,pre-cleaning,1976,1950,1956,0,9998,3293,3300,3336,1,1,normal,9998.0,9998
610,1653059002.2440538,1,pre-cleaning,1976,1950,1956,0,9998,3293,3300,3336,1,1,normal,9998.0,9998
611,1653059002.344442,1,pre-cleaning,1976,1950,1956,0,9998,3293,3300,3336,1,1,normal,9998.0,9998
612,1653059002.4448152,1,pre-cleaning,1976,1950,1956,0,9998,3293,3300,3336,1,1,normal,9998.0,9998
613,1653059002.545554,1,pre-cleaning,1976,1950,1956,0,9998,3293,3300,3336,1,1,normal,9998.0,9998
614,1653059002.6463234,1,pre-cleaning,1976,1950,1956,0,9998,3293,3300,3336,1,1,normal,9998.0,9998
615,1653059002.7469635,1,pre-cleaning,1976,1950,1956,0,9998,3293,3300,3336,1,1,normal,9998.0,9998
616,1653059002.848075,1,pre-cleaning,1976,1950,1956,0,9998,3293,3306,3336,1,1,normal,9998.0,9998
617,1653059002.9484656,1,pre-cleaning,1976,1950,1956,0,9998,3293,3306,3336,1,1,normal,9998.0,9998
618,1653059003.0488985,1,pre-cleaning,1976,1950,1956,0,9998,3297,3306,3336,1,1,normal,9998.0,9998
619,1653059003.1498623,1,pre-cleaning,1976,1950,1956,0,9998,3297,3306,3336,1,1,normal,9998.0,9998
620,1653059003.2509673,1,pre-cleaning,1976,1950,1956,0,9998,3297,3306,3336,1,1,normal,9998.0,9998
621,1653059003.3514094,1,pre-cleaning,1976,1950,1956,0,9998,3297,3306,3336,1,1,normal,9998.0,9998
622,1653059003.451773,1,pre-cleaning,1976,1950,1956,0,9998,3297,3306,3336,1,1,normal,9998.0,9998
623,1653059003.5522077,1,pre-cleaning,1976,1950,1956,0,9998,3297,3306,3336,1,1,normal,9998.0,9998
624,1653059003.652642,1,pre-cleaning,1976,1950,1956,0,9998,3297,3306,3336,1,1,normal,9998.0,9998
625,1653059003.7555733,1,pre-cleaning,1976,1950,1956,0,9998,3297,3306,3336,1,1,normal,9998.0,9998
626,1653059003.8645325,1,pre-cleaning,1976,1950,1956,0,9998,3297,3306,3336,1,1,normal,9998.0,9998
627,1653059003.9650888,1,pre-cleaning,1976,1950,1956,0,9998,3297,3306,3336,1,1,normal,9998.0,9998
628,1653059004.066227,1,pre-cleaning,1976,1950,1956,0,9998,3291,3306,3336,1,1,normal,9998.0,9998
629,1653059004.166643,1,pre-cleaning,1976,1950,1950,0,9998,3291,3306,3336,1,1,normal,9998.0,9998
630,1653059004.267904,1,pre-cleaning,1976,1950,1950,0,9998,3291,3306,3336,1,1,normal,9998.0,9998
631,1653059004.36929,1,pre-cleaning,1976,1950,1950,0,9998,3291,3306,3336,1,1,normal,9998.0,9998
635,1653059004.775736,1,pre-cleaning,1970,1950,1950,120,9998,3291,3306,3336,1,1,normal,9998.0,9998
636,1653059004.8766167,1,pre-cleaning,1970,1950,1950,120,9998,3291,3306,3336,1,1,normal,9998.0,9998
637,1653059004.9772365,1,pre-cleaning,1970,1950,1950,120,9998,3291,3306,3336,1,1,normal,9998.0,9998
695,1653059010.8408902,1,pre-cleaning,1962,1938,1919,120,9998,3359,7115,1916,1,1,normal,9998.0,9998
696,1653059010.9412663,1,pre-cleaning,1962,1938,1919,120,9998,3359,7115,1916,1,1,normal,9998.0,9998
697,1653059011.041788,1,pre-cleaning,1962,1938,1919,120,9998,3359,7115,1916,1,1,normal,9998.0,9998
698,1653059011.1421778,1,pre-cleaning,1962,1938,1919,120,9998,3359,7115,1916,1,1,normal,9998.0,9998
699,1653059011.242551,1,pre-cleaning,1962,1938,1919,120,9998,3359,7115,1916,1,1,normal,9998.0,9998
700,1653059011.342928,1,pre-cleaning,1962,1938,1919,120,9998,3359,7115,1916,1,1,normal,9998.0,9998
701,1653059011.4433095,1,pre-cleaning,1962,1938,1919,120,9998,3359,7115,3368,1,1,normal,9998.0,9998
702,1653059011.5436792,1,pre-cleaning,1962,1938,1919,120,9998,3359,7115,3368,1,1,normal,9998.0,9998
703,1653059011.6468887,1,pre-cleaning,1962,1938,1919,120,9998,3359,7115,3368,1,1,normal,9998.0,9998
704,1653059011.7480755,1,pre-cleaning,1962,1938,1908,120,9998,3359,7115,3368,1,1,normal,9998.0,9998
705,1653059011.8484828,1,pre-cleaning,1962,1938,1908,120,9998,3359,7115,3368,1,1,normal,9998.0,9998
706,1653059011.9489162,1,pre-cleaning,1962,1938,1908,120,9998,3359,7115,3368,1,1,normal,9998.0,9998
707,1653059012.0493474,1,pre-cleaning,1962,1938,1908,120,9998,3359,7115,3368,1,1,normal,9998.0,9998
708,1653059012.1502554,1,pre-cleaning,1962,1938,1908,120,9998,3359,7115,3368,1,1,normal,9998.0,9998
709,1653059012.2557952,1,pre-cleaning,1962,1938,1908,120,9998,3359,7115,3368,1,1,normal,9998.0,9998
710,1653059012.3571403,1,pre-cleaning,1962,1945,1908,120,9998,3359,7115,3368,1,1,normal,9998.0,9998
711,1653059012.4575355,1,pre-cleaning,1962,1945,1908,120,9998,3359,7115,3363,1,1,normal,9998.0,9998
712,1653059012.5579357,1,pre-cleaning,1962,1945,1908,120,9998,3340,7115,3363,1,1,normal,9998.0,9998
713,1653059012.658328,1,pre-cleaning,1962,1945,1908,120,9998,3340,7115,3363,1,1,normal,9998.0,9998
714,1653059012.7587378,1,pre-cleaning,1962,1945,1908,120,9998,3340,7115,3363,1,1,normal,9998.0,9998
715,1653059012.8604958,1,pre-cleaning,1970,1945,1908,120,9998,3340,7115,3363,1,1,normal,9998.0,9998
716,1653059012.961958,1,pre-cleaning,1970,1945,1908,120,9998,3340,7115,3363,1,1,normal,9998.0,9998
717,1653059013.063053,1,pre-cleaning,1970,1945,1908,120,9998,3340,7115,3363,1,1,normal,9998.0,9998
718,1653059013.1634774,1,pre-cleaning,1970,1945,1908,120,9998,3340,7115,3363,1,1,normal,9998.0,9998
719,1653059013.2638867,1,pre-cleaning,1970,1945,1908,120,9998,3340,7115,3363,1,1,normal,9998.0,9998
720,1653059013.3653848,1,pre-cleaning,1970,1945,1908,120,9998,3340,7115,3363,1,1,normal,9998.0,9998
721,1653059013.4683535,1,pre-cleaning,1970,1945,1908,120,9998,3340,7115,3363,1,1,normal,9998.0,9998
722,1653059013.5703928,1,pre-cleaning,1970,1945,1908,120,9998,3340,7115,3386,1,1,normal,9998.0,9998
723,1653059013.6708188,1,pre-cleaning,1970,1945,1908,120,9998,3340,7115,3386,1,1,normal,9998.0,9998
732,1653059014.588093,1,pre-cleaning,1971,1945,1906,120,9998,3340,7115,3386,1,1,normal,9998.0,9998
733,1653059014.6907976,1,pre-cleaning,1971,1945,1906,120,9998,3340,7115,3386,1,1,normal,9998.0,9998
734,1653059014.7923112,1,pre-cleaning,1971,1945,1906,120,9998,3340,7115,3386,1,1,normal,9998.0,9998
735,1653059014.893361,1,pre-cleaning,1971,1945,1906,120,9998,3340,7115,3386,1,1,normal,9998.0,9998
736,1653059014.9948072,1,pre-cleaning,1971,1945,1906,120,9998,3340,7115,3386,1,1,normal,9998.0,9998
737,1653059015.096249,1,pre-cleaning,1971,1945,1906,120,9998,3340,7115,3386,1,1,normal,9998.0,9998
738,1653059015.196952,1,pre-cleaning,1971,1948,1906,120,9998,3340,7115,3386,1,1,normal,9998.0,9998
739,1653059015.3039055,1,pre-cleaning,1971,1948,1906,120,9998,3340,7115,3386,1,1,normal,9998.0,9998
740,1653059015.4054732,1,pre-cleaning,1971,1948,1906,120,9998,3340,7115,3386,1,1,normal,9998.0,9998
741,1653059015.506514,1,pre-cleaning,1971,1948,1906,120,9998,3354,7115,3386,1,1,normal,9998.0,9998
742,1653059015.606882,1,pre-cleaning,1971,1948,1906,120,9998,3354,3358,3386,1,1,normal,9998.0,9998
743,1653059015.7072525,1,pre-cleaning,1971,1948,1906,120,9998,3354,3358,3386,1,1,normal,9998.0,9998
744,1653059015.8076477,1,pre-cleaning,1971,1948,1906,120,9998,3354,3358,3386,1,1,normal,9998.0,9998
745,1653059015.9129112,1,pre-cleaning,1971,1948,1906,120,9998,3354,3358,3386,1,1,normal,9998.0,9998
746,1653059016.0145178,1,pre-cleaning,1971,1948,1906,120,9998,3354,3358,3386,1,1,normal,9998.0,9998
747,1653059016.1152818,1,pre-cleaning,1971,1948,1906,120,9998,3354,3358,3386,1,1,normal,9998.0,9998
748,1653059016.2156844,1,pre-cleaning,1971,1948,1906,120,9998,3354,3358,3386,1,1,normal,9998.0,9998
749,1653059016.3160903,1,pre-cleaning,1971,1948,1906,120,9998,3354,3358,3386,1,1,normal,9998.0,9998
750,1653059016.4165032,1,pre-cleaning,1971,1948,1906,120,9998,3354,3358,3386,1,1,normal,9998.0,9998
751,1653059016.520312,1,pre-cleaning,1971,1948,1906,120,9998,3354,3358,3386,1,1,normal,9998.0,9998
752,1653059016.6216009,1,pre-cleaning,1971,1948,1906,120,9998,3354,3358,3386,1,1,normal,9998.0,9998
753,1653059016.7220466,1,pre-cleaning,1971,1948,1906,120,9998,3354,3358,3386,1,1,normal,9998.0,9998
754,1653059016.822477,1,pre-cleaning,1971,1948,1906,120,9998,3354,3358,3386,1,1,normal,9998.0,9998
755,1653059016.9228292,1,pre-cleaning,1971,1948,1906,120,9998,3354,3358,3386,1,1,normal,9998.0,9998
756,1653059017.0232096,1,pre-cleaning,1976,1948,1906,120,9998,3354,3358,3386,1,1,normal,9998.0,9998
757,1653059017.1299863,1,pre-cleaning,1976,1948,1906,120,9998,3354,3358,3386,1,1,normal,9998.0,9998
758,1653059017.234995,1,pre-cleaning,1976,1948,1906,120,9998,3349,3358,3386,1,1,normal,9998.0,9998
759,1653059017.3353894,1,pre-cleaning,1976,1948,1906,120,9998,3349,3358,3386,1,1,normal,9998.0,9998
760,1653059017.435767,1,pre-cleaning,1976,1948,1906,120,9998,3349,3358,3386,1,1,normal,9998.0,9998
